Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,81,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,81,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,81,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,81,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,80,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,80,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,80,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,80,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,79,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(800, 450);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,78,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,78,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,78,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,78,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,78,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,77,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(9F, 20F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,73,12,T:System.Windows.Forms.Button,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,73,12,E:System.Windows.Forms.Control.Click,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,72,12,T:System.Windows.Forms.Button,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,72,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,71,12,T:System.Windows.Forms.Button,,,,,"this.button3.Text = ""End"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,71,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button3.Text = ""End"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,70,12,T:System.Windows.Forms.Button,,,,,this.button3.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,70,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button3.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,69,12,T:System.Windows.Forms.Button,,,,,"this.button3.Size = new System.Drawing.Size(140, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,69,12,P:System.Windows.Forms.Control.Size,,,,,"this.button3.Size = new System.Drawing.Size(140, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,68,12,T:System.Windows.Forms.Button,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,68,12,P:System.Windows.Forms.Control.Name,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,67,12,T:System.Windows.Forms.Button,,,,,"this.button3.Location = new System.Drawing.Point(478, 309);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,67,12,P:System.Windows.Forms.Control.Location,,,,,"this.button3.Location = new System.Drawing.Point(478, 309);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.GraphicsUnit,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.GraphicsUnit,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.FontStyle,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.FontStyle,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,F:System.Drawing.FontStyle.Regular,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.Font,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Windows.Forms.Button,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,T:System.Drawing.Font,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,66,12,P:System.Windows.Forms.Control.Font,,,,,"this.button3.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,62,12,E:System.Windows.Forms.Control.Click,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,61,12,T:System.Windows.Forms.Button,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,61,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,60,12,T:System.Windows.Forms.Button,,,,,"this.button2.Text = ""Start"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,60,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button2.Text = ""Start"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,59,12,T:System.Windows.Forms.Button,,,,,this.button2.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,59,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button2.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,58,12,T:System.Windows.Forms.Button,,,,,"this.button2.Size = new System.Drawing.Size(140, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,58,12,P:System.Windows.Forms.Control.Size,,,,,"this.button2.Size = new System.Drawing.Size(140, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,57,12,T:System.Windows.Forms.Button,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,57,12,P:System.Windows.Forms.Control.Name,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,56,12,T:System.Windows.Forms.Button,,,,,"this.button2.Location = new System.Drawing.Point(278, 309);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,56,12,P:System.Windows.Forms.Control.Location,,,,,"this.button2.Location = new System.Drawing.Point(278, 309);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.GraphicsUnit,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.GraphicsUnit,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.FontStyle,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.FontStyle,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,F:System.Drawing.FontStyle.Regular,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.Font,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Windows.Forms.Button,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,T:System.Drawing.Font,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,55,12,P:System.Windows.Forms.Control.Font,,,,,"this.button2.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,51,12,T:System.Windows.Forms.Button,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,51,12,E:System.Windows.Forms.Control.Click,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,50,12,T:System.Windows.Forms.Button,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,50,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,49,12,T:System.Windows.Forms.Button,,,,,"this.button1.Text = ""Selected Range"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,49,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button1.Text = ""Selected Range"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,48,12,T:System.Windows.Forms.Button,,,,,this.button1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,48,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button1.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,47,12,T:System.Windows.Forms.Button,,,,,"this.button1.Size = new System.Drawing.Size(187, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,47,12,P:System.Windows.Forms.Control.Size,,,,,"this.button1.Size = new System.Drawing.Size(187, 64);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,46,12,T:System.Windows.Forms.Button,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,46,12,P:System.Windows.Forms.Control.Name,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,45,12,T:System.Windows.Forms.Button,,,,,"this.button1.Location = new System.Drawing.Point(68, 309);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,45,12,P:System.Windows.Forms.Control.Location,,,,,"this.button1.Location = new System.Drawing.Point(68, 309);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.GraphicsUnit,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.GraphicsUnit,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.FontStyle,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.FontStyle,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,F:System.Drawing.FontStyle.Regular,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.Font,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Windows.Forms.Button,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,T:System.Drawing.Font,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,44,12,P:System.Windows.Forms.Control.Font,,,,,"this.button1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,40,12,T:System.Windows.Forms.MonthCalendar,,,,,this.monthCalendar1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,40,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.monthCalendar1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,39,12,T:System.Windows.Forms.MonthCalendar,,,,,"this.monthCalendar1.Name = ""monthCalendar1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,39,12,P:System.Windows.Forms.Control.Name,,,,,"this.monthCalendar1.Name = ""monthCalendar1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,38,12,T:System.Windows.Forms.MonthCalendar,,,,,"this.monthCalendar1.Location = new System.Drawing.Point(229, 18);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,38,12,P:System.Windows.Forms.Control.Location,,,,,"this.monthCalendar1.Location = new System.Drawing.Point(229, 18);"
